title,author,language,avg_ratings,ratings_count,reviews_count,publisher,publish_year,num_pages,page_format,genres,link
Diary of a Drug Fiend,Aleister Crowley,English,3.79,"3,016",157,Red Wheel/Weiser,1977.0,384.0,Paperback,"['Fiction', 'Occult', 'Classics', 'Philosophy', 'Thelema', 'Magic', 'Novels', 'Literature', 'Spirituality', 'Magick']",https://www.goodreads.com/book/show/432342.Diary_of_a_Drug_Fiend
Dragondrums,Anne McCaffrey,English,4.09,"34,797",719,Simon & Schuster Aladddin Paperbacks,2003.0,243.0,Paperback,"['Fantasy', 'Science Fiction', 'Dragons', 'Fiction', 'Young Adult', 'Science Fiction Fantasy', 'Adventure', 'High Fantasy', 'Teen', 'Adult']",https://www.goodreads.com/book/show/28553.Dragondrums
"Geisha, a Life",Mineko Iwasaki,English,3.92,"23,403","1,549",Washington Square Press,2003.0,297.0,Paperback,"['Nonfiction', 'Japan', 'Biography', 'Memoir', 'History', 'Asia', 'Autobiography', 'Japanese Literature', 'Historical', 'Biography Memoir']",https://www.goodreads.com/book/show/522534.Geisha_a_Life
Incidents in the Life of a Slave Girl,Harriet Ann Jacobs,English,4.14,"51,040","3,001",Dover Publications,2001.0,176.0,Paperback,"['Nonfiction', 'History', 'Classics', 'Memoir', 'Biography', 'African American', 'Autobiography', 'School', 'Historical', 'Race']",https://www.goodreads.com/book/show/152519.Incidents_in_the_Life_of_a_Slave_Girl
Empire of the Senseless,Kathy Acker,English,3.67,"1,345",112,Grove Press,1994.0,240.0,Paperback,"['Fiction', 'Science Fiction', 'Novels', 'Feminism', 'Literature', 'Queer', 'LGBT', 'Dystopia', 'Contemporary', 'Literary Fiction']",https://www.goodreads.com/book/show/16148.Empire_of_the_Senseless
Running Barefoot,Amy Harmon,English,4.29,"15,172","1,791",,2012.0,443.0,Kindle Edition,"['Romance', 'Contemporary', 'Young Adult', 'New Adult', 'Contemporary Romance', 'Fiction', 'Music', 'Audiobook', 'Military Fiction', 'Coming Of Age']",https://www.goodreads.com/book/show/19054212-running-barefoot
The Happy Prince and Other Tales,Oscar Wilde,English,4.11,"19,569","1,468",Everyman's Library,1995.0,96.0,Hardcover,"['Classics', 'Short Stories', 'Fiction', 'Fantasy', 'Childrens', 'Fairy Tales', '19th Century', 'Literature', 'Irish Literature', 'British Literature']",https://www.goodreads.com/book/show/779021.The_Happy_Prince_and_Other_Tales
On the Other Hand: The Little Anthology of Big Questions,Renée Paule,English,4.39,75,27,RPG Publishing,2019.0,,Paperback,"['Philosophy', 'Nonfiction', 'Self Help', 'Inspirational', 'Spirituality']",https://www.goodreads.com/book/show/52660896-on-the-other-hand
A Newborn Business: Esports,Zoltan Andrejkovics,English,4.33,66,11,Independently published,2018.0,101.0,Paperback,"['Gaming', 'Business', 'Sports', 'Nonfiction', 'Video Games', 'Games']",https://www.goodreads.com/book/show/42270550-a-newborn-business
Exit Unicorns,Cindy Brandner,English,3.98,"1,352",170,Authorhouse,2001.0,500.0,Paperback,"['Historical Fiction', 'Ireland', 'Fiction', 'Romance', 'Historical', 'Irish Literature', 'Historical Romance', 'Adult Fiction']",https://www.goodreads.com/book/show/987031.Exit_Unicorns
Warping Minds & Other Misdemeanors,Annette Marie,English,4.25,"5,343",504,,2020.0,296.0,Kindle Edition,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Magic', 'Romance', 'New Adult', 'Audiobook', 'Fiction', 'Supernatural', 'Humor']",https://www.goodreads.com/book/show/54241214-warping-minds-other-misdemeanors
Jo's Boys,Louisa May Alcott,English,3.83,"35,307","1,163",William Collins,2014.0,336.0,Paperback,"['Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Childrens', 'Historical', 'Literature', 'Romance', 'Classic Literature', '19th Century']",https://www.goodreads.com/book/show/372319.Jo_s_Boys
This Thing of Darkness,Harry Thompson,English,4.51,"2,738",358,Review,2005.0,626.0,Paperback,"['Historical Fiction', 'Fiction', 'Historical', 'Adventure', 'Literature', 'Literary Fiction', 'Travel', 'Religion', 'Book Club', '19th Century']",https://www.goodreads.com/book/show/142050.This_Thing_of_Darkness
Sostiene Pereira,Antonio Tabucchi,Spanish,4.18,"26,163","2,061",Anagrama,1999.0,192.0,Paperback,"['Fiction', 'Italian Literature', 'Portugal', 'Historical Fiction', 'Italy', 'Classics', 'Novels', 'Literature', 'Audiobook', 'Historical']",https://www.goodreads.com/book/show/562212.Sostiene_Pereira
Captured,Erica Stevens,English,4.02,"20,257","1,455",Gilmour-Cox,2012.0,168.0,Kindle Edition,"['Vampires', 'Paranormal', 'Romance', 'Fantasy', 'Paranormal Romance', 'Young Adult', 'Dystopia', 'New Adult', 'Supernatural', 'Urban Fantasy']",https://www.goodreads.com/book/show/15059301-captured
Words on Fire,Jennifer A. Nielsen,English,4.25,"8,816","1,226",Scholastic Press,2019.0,336.0,Hardcover,"['Historical Fiction', 'Middle Grade', 'Historical', 'Young Adult', 'Fiction', 'Audiobook', 'Adventure', 'Books About Books', 'Childrens', 'War']",https://www.goodreads.com/book/show/43319615-words-on-fire
Stay with Me,Nicole Fiorina,English,4.1,"13,339","1,945",Independently published,2019.0,359.0,Paperback,"['Romance', 'Dark', 'New Adult', 'Contemporary', 'Mental Health', 'Contemporary Romance', 'College', 'Fiction', 'Mental Illness', 'Adult']",https://www.goodreads.com/book/show/46201805-stay-with-me
Little Children,Tom Perrotta,English,3.63,"31,479","2,436",St. Martin's Griffin,2005.0,355.0,Paperback,"['Fiction', 'Contemporary', 'Adult Fiction', 'Literary Fiction', 'Novels', 'Adult', 'Book Club', 'Drama', 'Family', 'Marriage']",https://www.goodreads.com/book/show/37426.Little_Children
Anne of Windy Poplars,L.M. Montgomery,English,4.03,"91,628","4,128",Turtleback Books,1983.0,288.0,Hardcover,"['Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Childrens', 'Romance', 'Historical', 'Canada', 'Audiobook', 'Middle Grade']",https://www.goodreads.com/book/show/65840.Anne_of_Windy_Poplars
Not Open: Win The Invisible Spiritual Culture War,Lisa Cherry,English,4.29,17,2,HonorNet,2014.0,244.0,Paperback,['Christianity'],https://www.goodreads.com/book/show/18617712-not-open
Skeleton Key,Anthony Horowitz,English,4.07,"54,099","1,660",Puffin Books,2006.0,327.0,Paperback,"['Young Adult', 'Fiction', 'Adventure', 'Espionage', 'Mystery', 'Action', 'Thriller', 'Childrens', 'Middle Grade', 'Teen']",https://www.goodreads.com/book/show/103983.Skeleton_Key
100 Bible Facts About Jesus: The Exciting way to Learn,Ginger Baum,,4.91,256,40,,2019.0,161.0,Kindle Edition,['Christian'],https://www.goodreads.com/book/show/50926309-100-bible-facts-about-jesus
First Rider's Call,Kristen Britain,English,4.22,"22,728",734,Daw Books,2004.0,596.0,Mass Market Paperback,"['Fantasy', 'Fiction', 'Magic', 'High Fantasy', 'Adventure', 'Young Adult', 'Epic Fantasy', 'Science Fiction Fantasy', 'Romance', 'Adult']",https://www.goodreads.com/book/show/147844.First_Rider_s_Call
Magician's Gambit,David Eddings,English,4.14,"89,977","1,091",Del Rey,1983.0,305.0,Mass Market Paperback,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Young Adult', 'Science Fiction Fantasy', 'Adventure', 'Magic', 'Audiobook', 'Childrens']",https://www.goodreads.com/book/show/44688.Magician_s_Gambit
The Sicilian,Mario Puzo,English,4.01,"24,885","1,019",Ballantine Books,2001.0,416.0,Mass Market Paperback,"['Fiction', 'Crime', 'Thriller', 'Classics', 'Historical Fiction', 'Mystery', 'Novels', 'Italy', 'Audiobook', 'Drama']",https://www.goodreads.com/book/show/22026.The_Sicilian
His Last Bow,Arthur Conan Doyle,English,4.25,"42,914","1,274",Headline,2006.0,242.0,Paperback,"['Mystery', 'Classics', 'Fiction', 'Crime', 'Short Stories', 'Detective', 'Audiobook', 'Mystery Thriller', 'Historical Fiction', 'Thriller']",https://www.goodreads.com/book/show/754713.His_Last_Bow
The Almond Tree,Michelle Cohen Corasanti,English,4.14,"6,332","2,125",Garnet Publishing,2012.0,348.0,Paperback,"['Historical Fiction', 'Fiction', 'War', 'Historical', 'Contemporary', 'Drama', 'Israel', 'Family', 'Politics', 'Religion']",https://www.goodreads.com/book/show/14929224-the-almond-tree
The Valley of Fear,Arthur Conan Doyle,English,3.97,"43,928","2,644",Naxos Audiobooks,2007.0,7.0,Audio CD,"['Classics', 'Mystery', 'Fiction', 'Crime', 'Detective', 'Audiobook', 'Mystery Thriller', 'Historical Fiction', 'Thriller', 'Novels']",https://www.goodreads.com/book/show/736131.The_Valley_of_Fear
Eternal Rider,Larissa Ione,English,4.18,"23,955","1,442",Grand Central Publishing,2011.0,402.0,Mass Market Paperback,"['Paranormal Romance', 'Paranormal', 'Romance', 'Demons', 'Fantasy', 'Angels', 'Urban Fantasy', 'Adult', 'Vampires', 'Erotica']",https://www.goodreads.com/book/show/8843801-eternal-rider
Mysterious Skin,Scott Heim,English,4.12,"9,902",683,Harper Perennial,2005.0,292.0,Paperback,"['Fiction', 'LGBT', 'Queer', 'Contemporary', 'Gay', 'Coming Of Age', 'Mystery', 'Young Adult', 'Novels', 'Abuse']",https://www.goodreads.com/book/show/92365.Mysterious_Skin
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,English,3.95,"222,959","13,221",Running Press Adult,2013.0,254.0,Paperback,"['Self Help', 'Nonfiction', 'Personal Development', 'Audiobook', 'Psychology', 'Business', 'Inspirational', 'Adult', 'Mental Health', 'Unfinished']",https://www.goodreads.com/book/show/15843166-you-are-a-badass
Jubal's Field Trip To Heaven: Jubal and Chanan Enter Through the Narrow Gate,Ginger Baum,English,4.91,190,18,,2019.0,25.0,Kindle Edition,"['Self Help', 'Nonfiction', 'Personal Development', 'Audiobook', 'Psychology', 'Business', 'Inspirational', 'Adult', 'Mental Health', 'Unfinished']",https://www.goodreads.com/book/show/45719695-jubal-s-field-trip-to-heaven
"Speak, Memory",Vladimir Nabokov,English,4.07,"15,820","1,075",Penguin,2000.0,255.0,Paperback,"['Nonfiction', 'Memoir', 'Biography', 'Classics', 'Russia', 'Autobiography', 'Literature', 'Russian Literature', 'Biography Memoir', '20th Century']",https://www.goodreads.com/book/show/30594.Speak_Memory
Mr. Nice,Howard Marks,English,3.9,"9,636",340,Canongate UK,2003.0,560.0,Paperback,"['Nonfiction', 'Biography', 'Autobiography', 'Crime', 'True Crime', 'Memoir', 'Biography Memoir', 'Contemporary', 'History', 'British Literature']",https://www.goodreads.com/book/show/230543.Mr_Nice
The Secret,Julie Garwood,English,4.25,"50,986","2,296",Pocket Books,1992.0,379.0,Mass Market Paperback,"['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Medieval', 'Scotland', 'Adult', 'Fiction', 'Medieval Romance', 'Humor']",https://www.goodreads.com/book/show/107770.The_Secret
God's Smuggler,Brother Andrew,English,4.33,"40,623","1,463",Chosen Books,2001.0,256.0,Paperback,"['Christian', 'Biography', 'Nonfiction', 'History', 'Christianity', 'Faith', 'Memoir', 'Religion', 'Biography Memoir', 'Christian Non Fiction']",https://www.goodreads.com/book/show/824062.God_s_Smuggler
"Burning in Water, Drowning in Flame",Charles Bukowski,English,4.08,"8,133",496,Ecco,1983.0,232.0,Paperback,"['Poetry', 'Fiction', 'Classics', 'Literature', 'American', '20th Century', 'Collections', 'Unfinished', 'Adult', 'Modern']",https://www.goodreads.com/book/show/50466.Burning_in_Water_Drowning_in_Flame
Perfection,R.L. Mathewson,English,4.13,"64,817","2,976",,2011.0,247.0,ebook,"['Romance', 'Contemporary Romance', 'Contemporary', 'Humor', 'Adult', 'Chick Lit', 'New Adult', 'Erotica', 'Fiction', 'Love']",https://www.goodreads.com/book/show/12351649-perfection
Passenger,Alexandra Bracken,English,3.76,"40,108","6,437",Disney-Hyperion,2016.0,496.0,Hardcover,"['Fantasy', 'Young Adult', 'Time Travel', 'Historical Fiction', 'Romance', 'Science Fiction', 'Historical', 'Fiction', 'Young Adult Fantasy', 'Adventure']",https://www.goodreads.com/book/show/20983362-passenger
Tippy the Knight,Julie Mannino,English,4.37,27,11,,2022.0,41.0,Kindle Edition,"['Fantasy', 'M M Romance']",https://www.goodreads.com/book/show/61365790-tippy-the-knight
Midnight Bayou,Nora Roberts,English,3.99,"33,867","1,184",Jove,2006.0,338.0,Mass Market Paperback,"['Romance', 'Fiction', 'Mystery', 'Paranormal', 'Contemporary Romance', 'Romantic Suspense', 'Contemporary', 'Suspense', 'Paranormal Romance', 'Ghosts']",https://www.goodreads.com/book/show/114132.Midnight_Bayou
Son of a Witch,Gregory Maguire,English,3.49,"61,133","3,643",William Morrow Paperbacks,2006.0,352.0,Paperback,"['Fantasy', 'Fiction', 'Adult', 'Retellings', 'Science Fiction Fantasy', 'Magic', 'Fairy Tales', 'Witches', 'Adult Fiction', 'Adventure']",https://www.goodreads.com/book/show/13521.Son_of_a_Witch
Tick Tock,Dean Koontz,English,3.75,"33,584","1,237",Random House ,1996.0,352.0,Paperback,"['Horror', 'Fiction', 'Thriller', 'Mystery', 'Suspense', 'Fantasy', 'Paranormal', 'Supernatural', 'Mystery Thriller', 'Romance']",https://www.goodreads.com/book/show/281433.Tick_Tock
The Lottery,Shirley Jackson,English,4.06,"80,494","4,860",Perfection Learning,1990.0,30.0,Paperback,"['Short Stories', 'Classics', 'Horror', 'Fiction', 'Dystopia', 'School', 'Read For School', 'Science Fiction', 'Gothic', 'Literature']",https://www.goodreads.com/book/show/6219656-the-lottery
The Complete Tales and Poems of Winnie-the-Pooh,A.A. Milne,English,4.48,"44,460",507,Dutton Books for Young Readers,2001.0,557.0,Hardcover,"['Classics', 'Childrens', 'Fiction', 'Poetry', 'Fantasy', 'Short Stories', 'Picture Books', 'Animals', 'Literature', 'Middle Grade']",https://www.goodreads.com/book/show/99110.The_Complete_Tales_and_Poems_of_Winnie_the_Pooh
Confessions of a Mask,Yukio Mishima,English,3.95,"26,115","2,151",Peter Owen,1998.0,224.0,Paperback,"['Fiction', 'Japan', 'Japanese Literature', 'Classics', 'LGBT', 'Queer', 'Novels', 'Literature', 'Asia', 'Asian Literature']",https://www.goodreads.com/book/show/62794.Confessions_of_a_Mask
On the Come Up,Angie Thomas,English,4.28,"91,621","11,916",Balzer + Bray,2019.0,464.0,Hardcover,"['Young Adult', 'Contemporary', 'Fiction', 'Audiobook', 'Realistic Fiction', 'Music', 'Young Adult Contemporary', 'Race', 'Teen', 'Coming Of Age']",https://www.goodreads.com/book/show/35887567-on-the-come-up
The Price of Salt,Patricia Highsmith,English,4.01,"63,079","5,838",W.W. Norton & Company,2004.0,292.0,Paperback,"['Fiction', 'LGBT', 'Romance', 'Classics', 'Queer', 'Lesbian', 'Historical Fiction', 'Audiobook', 'Adult', 'Historical']",https://www.goodreads.com/book/show/52258.The_Price_of_Salt
Crier's War,Nina Varela,English,4.15,"33,469","5,068",Quill Tree Books,2019.0,464.0,ebook,"['Fantasy', 'LGBT', 'Lesbian', 'Young Adult', 'Queer', 'Romance', 'Science Fiction', 'Fiction', 'Young Adult Fantasy', 'High Fantasy']",https://www.goodreads.com/book/show/41951626-crier-s-war
Oh. My. Gods.,Tera Lynn Childs,English,3.78,"15,111","1,090",Dutton Juvenile,2008.0,272.0,Hardcover,"['Young Adult', 'Mythology', 'Fantasy', 'Romance', 'Paranormal', 'Greek Mythology', 'Fiction', 'Magic', 'Chick Lit', 'Teen']",https://www.goodreads.com/book/show/2342943.Oh_My_Gods_
The Sight,Erin Hunter,English,4.31,"25,994",853,HarperCollins,2007.0,363.0,Hardcover,"['Fantasy', 'Animals', 'Middle Grade', 'Childrens', 'Fiction', 'Young Adult', 'Cats', 'Adventure', 'Animal Fiction', 'Action']",https://www.goodreads.com/book/show/197457.The_Sight
"Youth in Revolt: The Journals of Nick Twisp, Book One",C.D. Payne,English,4.02,"9,468",901,Crown,2001.0,512.0,Paperback,"['Fiction', 'Young Adult', 'Humor', 'Coming Of Age', 'Comedy', 'Contemporary', 'Romance', 'Novels', 'High School', 'Adult']",https://www.goodreads.com/book/show/10050.Youth_in_Revolt
Chronicles: Volume One,Bob Dylan,English,3.97,"55,168","2,123",Simon  Schuster,2005.0,320.0,Paperback,"['Music', 'Nonfiction', 'Biography', 'Memoir', 'Autobiography', 'Biography Memoir', 'History', 'American', 'Poetry', 'Audiobook']",https://www.goodreads.com/book/show/14318.Chronicles
Tales from a Not-So-Talented Pop Star,Rachel Renée Russell,English,4.26,"45,792","1,416",Aladdin,2011.0,300.0,Kindle Edition,"['Middle Grade', 'Childrens', 'Realistic Fiction', 'Fiction', 'Graphic Novels', 'Diary', 'Humor', 'Young Adult', 'Contemporary', 'Romance']",https://www.goodreads.com/book/show/9635657-tales-from-a-not-so-talented-pop-star
The Years Distilled: Verses,Dennis Sharpe,English,4.75,32,7,Createspace Independent Publishing Platform,2010.0,210.0,Paperback,"['Middle Grade', 'Childrens', 'Realistic Fiction', 'Fiction', 'Graphic Novels', 'Diary', 'Humor', 'Young Adult', 'Contemporary', 'Romance']",https://www.goodreads.com/book/show/11187861-the-years-distilled
The Changeling,Christopher  Shields,English,4.12,342,26,Weald Fae Journals,2012.0,300.0,Kindle Edition,"['Fantasy', 'Fae', 'Urban Fantasy', 'Young Adult', 'Paranormal', 'Fairies', 'Magic', 'Action', 'Romance', 'Suspense']",https://www.goodreads.com/book/show/16162553-the-changeling
Erebos,Ursula Poznanski,German,4.1,"21,612","1,838",Loewe,2010.0,486.0,Paperback,"['Young Adult', 'Thriller', 'Science Fiction', 'Fantasy', 'Mystery', 'Fiction', 'German Literature', 'Contemporary', 'Adventure', 'School']",https://www.goodreads.com/book/show/7748743-erebos
A Dance with Dragons 2: After the Feast,George R.R. Martin,English,4.43,"28,286","1,360",HarperVoyager,2012.0,560.0,Paperback,"['Fantasy', 'Fiction', 'High Fantasy', 'Epic Fantasy', 'Adult', 'Dragons', 'Adventure', 'Science Fiction Fantasy', 'Novels', 'Magic']",https://www.goodreads.com/book/show/13337716-a-dance-with-dragons-2
Extreme Measures,Vince Flynn,English,4.32,"51,522","1,104",Atria Books,2008.0,448.0,Hardcover,"['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Action', 'Suspense', 'Spy Thriller', 'Mystery Thriller', 'Audiobook', 'Adventure']",https://www.goodreads.com/book/show/3313418-extreme-measures
The Wind Through the Keyhole,Stephen King,English,4.15,"78,213","5,898",Scribner,2012.0,322.0,Kindle Edition,"['Fantasy', 'Fiction', 'Horror', 'Science Fiction', 'Westerns', 'Audiobook', 'Adventure', 'Science Fiction Fantasy', 'Thriller', 'Dark Fantasy']",https://www.goodreads.com/book/show/12341557-the-wind-through-the-keyhole
چراغ‌ها را من خاموش می‌کنم,Zoya Pirzad,Persian,3.58,"9,295",650,مرکز,2008.0,293.0,Paperback,"['Novels', 'Fiction', 'Iran', 'Literature', 'Contemporary', 'Feminism', 'Womens', 'Roman', 'Classics', 'Literary Fiction']",https://www.goodreads.com/book/show/58275._
The Female of the Species,Mindy McGinnis,English,4.16,"34,578","7,063",Katherine Tegen Books,2016.0,368.0,Paperback,"['Young Adult', 'Contemporary', 'Fiction', 'Mystery', 'Thriller', 'Feminism', 'Audiobook', 'Romance', 'Mystery Thriller', 'Realistic Fiction']",https://www.goodreads.com/book/show/25812109-the-female-of-the-species
Still Me,Jojo Moyes,English,4.12,"190,095","14,726",Penguin Books,2018.0,469.0,Paperback,"['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Audiobook', 'Adult', 'Adult Fiction', 'Contemporary Romance', 'New York', 'Novels']",https://www.goodreads.com/book/show/41839602-still-me
